year,OCC_CODE,OCC_TITLE,TOT_EMP,H_MEAN,A_MEAN,total employment,EMP_SHR
2019,27-1027,Set and Exhibit Designers,12040,30.04,62480.0,433852160,2.7751388860205282e-05
2019,27-1029,"Designers, All Other",10610,35.34,73510.0,433852160,2.445533519989851e-05
2019,27-2000,"Entertainers and Performers, Sports and Related Workers",536540,30.1,62600.0,433852160,0.0012366885530776198
2019,27-2010,"Actors, Producers, and Directors",181830,40.52,84290.0,433852160,0.000419105900037469
2019,27-2011,Actors,52620,29.14,,433852160,0.00012128555496877093
2019,27-2012,Producers and Directors,129210,45.16,93940.0,433852160,0.0002978203450686981
2019,27-2020,"Athletes, Coaches, Umpires, and Related Workers",272840,,46460.0,433852160,0.0006288778186560141
2019,27-2021,Athletes and Sports Competitors,11330,,93140.0,433852160,2.6114886693199822e-05
2019,27-2022,Coaches and Scouts,241390,,44910.0,433852160,0.0005563876874555609
2019,27-2023,"Umpires, Referees, and Other Sports Officials",20120,,38810.0,433852160,4.637524450725335e-05
2019,27-2030,Dancers and Choreographers,14320,23.83,49570.0,433852160,3.300663525565944e-05
2019,27-2031,Dancers,9690,22.91,,433852160,2.2334797180680164e-05
2019,27-2032,Choreographers,4630,25.77,53590.0,433852160,1.0671838074979274e-05
2019,27-2040,"Musicians, Singers, and Related Workers",51710,38.15,,433852160,0.00011918806627584844
2019,27-2041,Music Directors and Composers,10580,31.09,64670.0,433852160,2.4386187221010955e-05
2019,27-2042,Musicians and Singers,41130,39.96,,433852160,9.480187905483748e-05
2019,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",31680,23.4,,433852160,7.302026570525775e-05
2019,27-3000,Media and Communication Workers,609210,32.61,67830.0,433852160,0.0014041880072695732
2019,27-3010,Broadcast Announcers and Radio Disc Jockeys,29230,25.76,53580.0,433852160,6.737318076277413e-05
2019,27-3011,Broadcast Announcers and Radio Disc Jockeys,29230,25.76,53580.0,433852160,6.737318076277413e-05
2019,27-3020,"News Analysts, Reporters and Journalists",44100,30.0,62400.0,433852160,0.0001016475289647054
2019,27-3023,"News Analysts, Reporters, and Journalists",44100,30.0,62400.0,433852160,0.0001016475289647054
2019,27-3030,Public Relations Specialists,244730,33.75,70190.0,433852160,0.0005640861624383754
2019,27-3031,Public Relations Specialists,244730,33.75,70190.0,433852160,0.0005640861624383754
2019,27-3040,Writers and Editors,192580,35.42,73680.0,433852160,0.0004438839258055094
2019,27-3041,Editors,95970,34.57,71910.0,433852160,0.00022120438446128745
2019,27-3042,Technical Writers,50760,36.95,76860.0,433852160,0.00011699838027774254
2019,27-3043,Writers and Authors,45860,35.51,73860.0,433852160,0.00010570421039277527
2019,27-3090,Miscellaneous Media and Communication Workers,98560,27.49,57170.0,433852160,0.000227174159971913
2019,27-3091,Interpreters and Translators,58870,27.4,57000.0,433852160,0.00013569138390367815
2019,27-3092,Court Reporters and Simultaneous Captioners,14530,31.25,64990.0,433852160,3.3490671107872324e-05
2019,27-3099,"Media and Communication Workers, All Other",25160,25.51,53060.0,433852160,5.7992104960362534e-05
2019,27-4000,Media and Communication Equipment Workers,238630,27.86,57950.0,433852160,0.0005500260733979058
2019,27-4011,Audio and Video Technicians,73960,24.65,51260.0,433852160,0.00017047281728411817
2019,27-4012,Broadcast Technicians,28650,22.5,46800.0,433852160,6.603631983761473e-05
2019,27-4014,Sound Engineering Technicians,12890,32.25,67090.0,433852160,2.9710581595352666e-05
2019,27-4020,Photographers,50620,21.85,45440.0,433852160,0.00011667568970960062
2019,27-4021,Photographers,50620,21.85,45440.0,433852160,0.00011667568970960062
2019,27-4030,"Television, Video, and Film Camera Operators and Editors",49070,37.27,77510.0,433852160,0.00011310304413374362
2019,27-4031,"Camera Operators, Television, Video, and Film",21500,31.23,64960.0,433852160,4.955605153608086e-05
2019,27-4032,Film and Video Editors,27570,41.97,87300.0,433852160,6.354699259766276e-05
2019,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",23440,35.43,73700.0,433852160,5.402762083747606e-05
2019,29-1000,Healthcare Diagnosing or Treating Practitioners,5685500,49.26,102470.0,433852160,0.013104694465506406
2019,29-1010,Chiropractors,35010,40.87,85010.0,433852160,8.069569136177633e-05
2019,29-1011,Chiropractors,35010,40.87,85010.0,433852160,8.069569136177633e-05
2019,29-1020,Dentists,127200,88.01,183060.0,433852160,0.0002931874304832319
2019,29-1021,"Dentists, General",110730,85.7,178260.0,433852160,0.00025522519007396436
2019,29-1022,Oral and Maxillofacial Surgeons,4650,114.21,237570.0,433852160,1.0717936727570978e-05
2019,29-1023,Orthodontists,5990,110.98,230830.0,433852160,1.3806546451215086e-05
2019,29-1024,Prosthodontists,490,106.17,220840.0,433852160,1.1294169884967265e-06
2019,29-1029,"Dentists, All Other Specialists",5330,85.59,178040.0,433852160,1.2285290915688883e-05
2019,29-1030,Dietitians and Nutritionists,67670,29.97,62330.0,433852160,0.00015597479104402753
2019,29-1031,Dietitians and Nutritionists,67670,29.97,62330.0,433852160,0.00015597479104402753
2019,29-1040,Optometrists,39420,59.12,122980.0,433852160,9.086044425824687e-05
2019,29-1041,Optometrists,39420,59.12,122980.0,433852160,9.086044425824687e-05
2019,29-1050,Pharmacists,311200,60.34,125510.0,433852160,0.0007172950343269007
2019,29-1051,Pharmacists,311200,60.34,125510.0,433852160,0.0007172950343269007
2019,29-1070,Physician Assistants,120090,54.04,112410.0,433852160,0.00027679935948688144
2019,29-1071,Physician Assistants,120090,54.04,112410.0,433852160,0.00027679935948688144
2019,29-1080,Podiatrists,9770,68.6,142680.0,433852160,2.2519191791046978e-05
2019,29-1081,Podiatrists,9770,68.6,142680.0,433852160,2.2519191791046978e-05
2019,29-1120,Therapists,709730,38.87,80850.0,433852160,0.0016358798351954731
2019,29-1122,Occupational Therapists,133570,41.45,86210.0,433852160,0.0003078698513336893
2019,29-1123,Physical Therapists,233350,43.35,90170.0,433852160,0.0005378560291136962
2019,29-1124,Radiation Therapists,17860,44.05,91620.0,433852160,4.116609676439089e-05
2019,29-1125,Recreational Therapists,19070,24.58,51130.0,433852160,4.395506524618893e-05
2019,29-1126,Respiratory Therapists,132090,30.75,63950.0,433852160,0.0003044585510419033
2019,29-1127,Speech-Language Pathologists,154360,39.43,82000.0,433852160,0.0003557894007027647
2019,29-1128,Exercise Physiologists,7280,26.32,54750.0,433852160,1.677990954337994e-05
2019,29-1129,"Therapists, All Other",12170,28.17,58600.0,433852160,2.8051030102051354e-05
2019,29-1130,Veterinarians,74540,50.39,104820.0,433852160,0.00017180967820927756
2019,29-1131,Veterinarians,74540,50.39,104820.0,433852160,0.00017180967820927756
2019,29-1140,Registered Nurses,2982280,37.24,77460.0,433852160,0.00687395448255922
2019,29-1141,Registered Nurses,2982280,37.24,77460.0,433852160,0.00687395448255922
2019,29-1150,Nurse Anesthetists,43570,87.04,181040.0,433852160,0.00010042591467102527
2019,29-1151,Nurse Anesthetists,43570,87.04,181040.0,433852160,0.00010042591467102527
2019,29-1160,Nurse Midwives,6930,52.31,108810.0,433852160,1.5973183123025134e-05
2019,29-1161,Nurse Midwives,6930,52.31,108810.0,433852160,1.5973183123025134e-05
2019,29-1170,Nurse Practitioners,200600,53.77,111840.0,433852160,0.00046236948549478236
2019,29-1171,Nurse Practitioners,200600,53.77,111840.0,433852160,0.00046236948549478236
2019,29-1180,Audiologists,13590,40.34,83900.0,433852160,3.132403443606228e-05
2019,29-1181,Audiologists,13590,40.34,83900.0,433852160,3.132403443606228e-05
2019,29-1211,Anesthesiologists,31010,125.83,261730.0,433852160,7.14759608434357e-05
2019,29-1215,Family Medicine Physicians,109370,102.53,213270.0,433852160,0.00025209048169772853
2019,29-1216,General Internal Medicine Physicians,44610,96.85,201440.0,433852160,0.00010282304460579383
2019,29-1218,Obstetricians and Gynecologists,18620,112.31,233610.0,433852160,4.2917845562875614e-05
2019,29-1221,"Pediatricians, General",29740,88.66,184410.0,433852160,6.854869640386255e-05
2019,29-1223,Psychiatrists,25530,105.98,220430.0,433852160,5.884493003330904e-05
2019,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",390680,97.81,203450.0,433852160,0.0009004910797263288
2019,29-1248,"Surgeons, Except Ophthalmologists",36270,121.17,252040.0,433852160,8.359990647505363e-05
2019,29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,258060,37.93,78900.0,433852160,0.0005948109143907455
2019,29-1292,Dental Hygienists,221560,37.13,77230.0,433852160,0.0005106808734108872
2019,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",36500,42.82,89060.0,433852160,8.41300409798582e-05
2019,29-2000,Health Technologists and Technicians,2902300,22.86,47540.0,433852160,0.006689605970844999
2019,29-2010,Clinical Laboratory Technologists and Technicians,652040,26.34,54780.0,433852160,0.0015029082717947053
2019,29-2031,Cardiovascular Technologists and Technicians,56110,28.66,59600.0,433852160,0.00012932976984602313
2019,29-2032,Diagnostic Medical Sonographers,72790,36.44,75780.0,433852160,0.00016777604610750354
2019,29-2033,Nuclear Medicine Technologists,18110,38.58,80240.0,433852160,4.1742329921787184e-05
2019,29-2034,Radiologic Technologists and Technicians,207360,30.34,63120.0,433852160,0.00047795083007077805
2019,29-2035,Magnetic Resonance Imaging Technologists,37900,35.7,74270.0,433852160,8.735694666127743e-05
2019,29-2040,Emergency Medical Technicians and Paramedics,521200,18.67,38830.0,433852160,0.0012013308865397834
2019,29-2050,Health Practitioner Support Technologists and Technicians,803740,18.17,37800.0,433852160,0.0018525665517027737
2019,29-2051,Dietetic Technicians,29230,14.99,31180.0,433852160,6.737318076277413e-05
2019,29-2052,Pharmacy Technicians,417780,16.95,35250.0,433852160,0.0009629547539880866
2019,29-2053,Psychiatric Technicians,78470,18.05,37550.0,433852160,0.00018086806344354723
2019,29-2055,Surgical Technologists,109000,24.09,50110.0,433852160,0.000251237656624782
2019,29-2056,Veterinary Technologists and Technicians,110650,17.63,36670.0,433852160,0.00025504079546359755
2019,29-2057,Ophthalmic Medical Technicians,58600,18.64,38760.0,433852160,0.00013506905209369015
2019,29-2060,Licensed Practical and Licensed Vocational Nurses,697510,23.32,48500.0,433852160,0.0016077135584619425
2019,29-2061,Licensed Practical and Licensed Vocational Nurses,697510,23.32,48500.0,433852160,0.0016077135584619425
2019,29-2080,"Opticians, Dispensing",72330,19.58,40730.0,433852160,0.00016671577709789437
2019,29-2081,"Opticians, Dispensing",72330,19.58,40730.0,433852160,0.00016671577709789437
2019,29-2091,Orthotists and Prosthetists,9830,35.01,72810.0,433852160,2.2657487748822088e-05
2019,29-2092,Hearing Aid Specialists,8210,26.62,55360.0,433852160,1.8923496888894134e-05
2019,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",331790,22.4,46590.0,433852160,0.000764753597170059
2019,29-9000,Other Healthcare Practitioners and Technical Occupations,85340,27.22,56620.0,433852160,0.00019670295060879723
2019,29-9091,Athletic Trainers,28600,,50540.0,433852160,6.592107320613547e-05
2019,29-9092,Genetic Counselors,2390,40.54,84310.0,433852160,5.508788984708524e-06
2019,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",54350,28.17,58600.0,433852160,0.00012527308841795326
2019,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",4683430,13.39,27860.0,433852160,0.010794990625378009
2019,31-1120,Home Health and Personal Care Aides,6323000,12.71,26440.0,433852160,0.014574089016866944
2019,31-1130,"Nursing Assistants, Orderlies, and Psychiatric Aides",1521930,14.8,30790.0,433852160,0.003507946116944537
2019,31-1131,Nursing Assistants,1419920,14.77,30720.0,433852160,0.0032728199394005553
2019,31-1132,Orderlies,46990,14.76,30710.0,433852160,0.0001083087842642065
2019,31-1133,Psychiatric Aides,55020,15.67,32590.0,433852160,0.0001268173932797753
2019,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,198660,24.56,51080.0,433852160,0.0004578979161933872
2019,31-2010,Occupational Therapy Assistants and Aides,52550,27.84,57910.0,433852160,0.00012112420968469997
2019,31-2011,Occupational Therapy Assistants,44990,29.75,61880.0,433852160,0.00010369891900503618
2019,31-2012,Occupational Therapy Aides,7560,16.5,34310.0,433852160,1.7425290679663784e-05
2019,31-2020,Physical Therapist Assistants and Aides,146110,23.38,48630.0,433852160,0.0003367737065086872
2019,31-2021,Physical Therapist Assistants,96840,28.14,58520.0,433852160,0.00022320967584902655
2019,31-2022,Physical Therapist Aides,49270,14.03,29180.0,433852160,0.00011356403065966065
2019,31-9000,Other Healthcare Support Occupations,1639700,18.07,37580.0,433852160,0.003779398032730781
2019,31-9010,Massage Therapists,107240,22.68,47180.0,433852160,0.0002471809751967122
2019,31-9011,Massage Therapists,107240,22.68,47180.0,433852160,0.0002471809751967122
2019,31-9090,Miscellaneous Healthcare Support Occupations,1532460,17.74,36910.0,433852160,0.003532217057534069
2019,31-9091,Dental Assistants,351470,19.79,41170.0,433852160,0.0008101146713202949
2019,31-9092,Medical Assistants,712430,17.17,35720.0,433852160,0.001642103153295353
2019,31-9093,Medical Equipment Preparers,56900,19.01,39530.0,433852160,0.0001311506666233954
2019,31-9094,Medical Transcriptionists,55780,16.93,35210.0,433852160,0.00012856914207826003
2019,31-9095,Pharmacy Aides,37280,14.66,30490.0,433852160,8.592788843093463e-05
2019,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,97030,14.28,29690.0,433852160,0.00022364761304864773
2019,31-9097,Phlebotomists,128290,17.54,36480.0,433852160,0.0002956998070494797
2019,31-9099,"Healthcare Support Workers, All Other",93270,19.24,40010.0,433852160,0.00021498106636140755
2019,33-1000,Supervisors of Protective Service Workers,319960,37.31,77600.0,433852160,0.0007374862441620666
2019,33-1010,First-Line Supervisors of Law Enforcement Workers,167780,42.2,87770.0,433852160,0.00038672159659179753
2019,33-1011,First-Line Supervisors of Correctional Officers,46430,33.18,69000.0,433852160,0.00010701802199163881
2019,33-1012,First-Line Supervisors of Police and Detectives,121340,45.65,94950.0,433852160,0.00027968052527386285
2019,33-1020,First-Line Supervisors of Firefighting and Prevention Workers,69590,39.43,82010.0,433852160,0.00016040026169283103
2019,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,69590,39.43,82010.0,433852160,0.00016040026169283103
2019,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",165180,25.58,53210.0,433852160,0.00038072877175487614
2019,33-2000,Firefighting and Prevention Workers,340490,26.46,55040.0,433852160,0.0007848065110474499
2019,33-2010,Firefighters,324620,26.27,54650.0,433852160,0.0007482272302159334
2019,33-2011,Firefighters,324620,26.27,54650.0,433852160,0.0007482272302159334
2019,33-2020,Fire Inspectors,15870,30.38,63180.0,433852160,3.657928083151643e-05
2019,33-2021,Fire Inspectors and Investigators,13710,31.12,64730.0,433852160,3.160062635161249e-05
2019,33-2022,Forest Fire Inspectors and Prevention Specialists,2160,25.65,53350.0,433852160,4.9786544799039375e-06
2019,33-3000,Law Enforcement Workers,1232740,30.17,62740.0,433852160,0.0028413826497948056
2019,33-3010,"Bailiffs, Correctional Officers, and Jailers",442700,24.14,50210.0,433852160,0.0010203936751173488
2019,33-3011,Bailiffs,19650,24.92,51840.0,433852160,4.5291926171348325e-05
2019,33-3012,Correctional Officers and Jailers,423050,24.1,50130.0,433852160,0.0009751017489460004
2019,33-3020,Detectives and Criminal Investigators,105620,41.36,86030.0,433852160,0.00024344698433678423
2019,33-3021,Detectives and Criminal Investigators,105620,41.36,86030.0,433852160,0.00024344698433678423
2019,33-3030,Fish and Game Wardens,6800,27.73,57690.0,433852160,1.5673541881179065e-05
2019,33-3031,Fish and Game Wardens,6800,27.73,57690.0,433852160,1.5673541881179065e-05
2019,33-3040,Parking Enforcement Workers,7650,20.88,43420.0,433852160,1.7632734616326446e-05
2019,33-3041,Parking Enforcement Workers,7650,20.88,43420.0,433852160,1.7632734616326446e-05
2019,33-3050,Police Officers,669970,32.51,67620.0,433852160,0.0015442357138431672
2019,33-3051,Police and Sheriff's Patrol Officers,665280,32.5,67600.0,433852160,0.001533425579810413
2019,33-3052,Transit and Railroad Police,4690,34.19,71120.0,433852160,1.0810134032754383e-05
2019,33-9000,Other Protective Service Workers,1605610,16.05,33380.0,433852160,0.003700822879388223
2019,33-9010,Animal Control Workers,11980,19.09,39710.0,433852160,2.7613092902430172e-05
2019,33-9011,Animal Control Workers,11980,19.09,39710.0,433852160,2.7613092902430172e-05
2019,33-9020,Private Detectives and Investigators,35000,27.4,57000.0,433852160,8.067264203548047e-05
2019,33-9021,Private Detectives and Investigators,35000,27.4,57000.0,433852160,8.067264203548047e-05
2019,33-9030,Security Guards and Gambling Surveillance Officers,1136650,15.9,33080.0,433852160,0.002619901673417968
2019,33-9031,Gambling Surveillance Officers and Gambling Investigators,10280,18.28,38030.0,433852160,2.3694707432135408e-05
2019,33-9032,Security Guards,1126370,15.88,33030.0,433852160,0.0025962069659858328
2019,33-9090,Miscellaneous Protective Service Workers,421980,15.42,32070.0,433852160,0.0009726354710323443
2019,33-9091,Crossing Guards and Flaggers,84920,15.83,32920.0,433852160,0.0001957348789043715
2019,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",143940,12.2,25380.0,433852160,0.0003317720027024874
2019,33-9093,Transportation Security Screeners,46730,20.34,42310.0,433852160,0.00010770950178051436
2019,33-9098,"School Bus Monitors and Protective Service Workers, All Other",146390,16.77,34880.0,433852160,0.000337419087644971
2019,35-1000,Supervisors of Food Preparation and Serving Workers,1139290,18.82,39140.0,433852160,0.002625986695560073
2019,35-1010,Supervisors of Food Preparation and Serving Workers,1139290,18.82,39140.0,433852160,0.002625986695560073
2019,35-1011,Chefs and Head Cooks,128190,27.07,56310.0,433852160,0.0002954693137865212
2019,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,1011100,17.77,36960.0,433852160,0.0023305173817735514
2019,35-2000,Cooks and Food Preparation Workers,3367740,13.03,27100.0,433852160,0.007762413813959115
2019,35-2010,Cooks,2504000,13.24,27550.0,433852160,0.005771551304481232
2019,35-2011,"Cooks, Fast Food",527220,11.31,23530.0,433852160,0.001215206580969886
2019,35-2012,"Cooks, Institution and Cafeteria",402480,13.96,29030.0,433852160,0.0009276892847554337
2019,35-2013,"Cooks, Private Household",390,21.92,45600.0,433852160,8.989237255382109e-07
2019,35-2014,"Cooks, Restaurant",1401890,13.8,28700.0,433852160,0.0032312620040891348
2019,35-2015,"Cooks, Short Order",152670,12.62,26240.0,433852160,0.00035189406455876583
2019,35-2019,"Cooks, All Other",19340,15.5,32240.0,433852160,4.457739705617692e-05
2019,35-2020,Food Preparation Workers,863740,12.41,25820.0,433852160,0.001990862509477883
2019,35-2021,Food Preparation Workers,863740,12.41,25820.0,433852160,0.001990862509477883
2019,35-3000,Food and Beverage Serving Workers,7500280,12.01,24990.0,433852160,0.017287640103024957
2019,35-3010,Bartenders,646850,13.46,28000.0,433852160,0.0014909456714471583
2019,35-3011,Bartenders,646850,13.46,28000.0,433852160,0.0014909456714471583
2019,35-3020,Fast Food and Counter Workers,3996820,11.18,23250.0,433852160,0.009212400832578545
2019,35-3023,Fast Food and Counter Workers,3996820,11.18,23250.0,433852160,0.009212400832578545
2019,35-3030,Waiters and Waitresses,2579020,12.88,26800.0,433852160,0.00594446735035271
2019,35-3031,Waiters and Waitresses,2579020,12.88,26800.0,433852160,0.00594446735035271
2019,35-3040,"Food Servers, Nonrestaurant",277580,12.54,26080.0,433852160,0.0006398031993202477
2019,35-3041,"Food Servers, Nonrestaurant",277580,12.54,26080.0,433852160,0.0006398031993202477
2019,35-9000,Other Food Preparation and Serving Related Workers,1487290,11.82,24590.0,433852160,0.003428103250655707
2019,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,477270,12.03,25020.0,433852160,0.0011000751961221075
2019,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,477270,12.03,25020.0,433852160,0.0011000751961221075
2019,35-9020,Dishwashers,514330,11.74,24410.0,433852160,0.0011854959993745334
2019,35-9021,Dishwashers,514330,11.74,24410.0,433852160,0.0011854959993745334
2019,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",423380,11.54,24010.0,433852160,0.0009758623767137635
2019,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",423380,11.54,24010.0,433852160,0.0009758623767137635
2019,35-9090,Miscellaneous Food Preparation and Serving Related Workers,72300,12.74,26510.0,433852160,0.0001666466291190068
2019,35-9099,"Food Preparation and Serving Related Workers, All Other",72300,12.74,26510.0,433852160,0.0001666466291190068
2019,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,259140,22.8,47430.0,433852160,0.0005973002416306974
2019,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,259140,22.8,47430.0,433852160,0.0005973002416306974
2019,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,155550,21.23,44160.0,433852160,0.00035853227053197107
2019,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",103580,25.16,52340.0,433852160,0.0002387449217724305
2019,37-2000,Building Cleaning and Pest Control Workers,3170010,14.11,29350.0,433852160,0.007306659485111241
2019,37-2010,Building Cleaning Workers,3090570,13.98,29080.0,433852160,0.007123555637016997
2019,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2145450,14.43,30010.0,433852160,0.004945117710143474
2019,37-2012,Maids and Housekeeping Cleaners,926960,12.89,26810.0,433852160,0.0021365803503202566
2019,37-2019,"Building Cleaning Workers, All Other",18150,16.96,35270.0,433852160,4.183452722697059e-05
2019,37-2020,Pest Control Workers,79450,19.19,39910.0,433852160,0.00018312689742054067
2019,37-2021,Pest Control Workers,79450,19.19,39910.0,433852160,0.00018312689742054067
2019,37-3000,Grounds Maintenance Workers,999960,15.91,33100.0,433852160,0.002304840432279973
2019,37-3010,Grounds Maintenance Workers,999960,15.91,33100.0,433852160,0.002304840432279973
2019,37-3011,Landscaping and Groundskeeping Workers,912660,15.56,32360.0,433852160,0.002103619813717189
2019,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",25780,18.86,39230.0,433852160,5.942116319070533e-05
2019,37-3013,Tree Trimmers and Pruners,47210,20.44,42510.0,433852160,0.00010881586944271523
2019,37-3019,"Grounds Maintenance Workers, All Other",14310,18.21,37870.0,433852160,3.298358592936359e-05
2019,39-1000,Supervisors of Personal Care and Service Workers,247100,21.35,44400.0,433852160,0.0005695488527704921
2019,39-1013,First-Line Supervisors of Gambling Services Workers,29420,24.93,51850.0,433852160,6.78111179623953e-05
2019,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",217680,20.86,43400.0,433852160,0.0005017377348080969
2019,39-2000,Animal Care and Service Workers,228980,13.33,27720.0,433852160,0.0005277834735224091
2019,39-2010,Animal Trainers,16530,17.43,36240.0,433852160,3.8100536367042636e-05
2019,39-2011,Animal Trainers,16530,17.43,36240.0,433852160,3.8100536367042636e-05
2019,39-2020,Animal Caretakers,212450,13.01,27060.0,433852160,0.0004896829371553665
2019,39-2021,Animal Caretakers,212450,13.01,27060.0,433852160,0.0004896829371553665
2019,39-3000,Entertainment Attendants and Related Workers,628090,12.05,25060.0,433852160,0.001447705135316141
2019,39-3010,Gambling Services Workers,119330,12.02,25010.0,433852160,0.0002750476106883967
2019,39-3011,Gambling Dealers,98890,11.53,23980.0,433852160,0.00022793478773967612
2019,39-3012,Gambling and Sports Book Writers and Runners,9970,13.38,27830.0,433852160,2.298017831696401e-05
2019,39-3019,"Gambling Service Workers, All Other",10470,15.38,32000.0,433852160,2.4132644631756587e-05
2019,39-3020,Motion Picture Projectionists,4540,14.37,29890.0,433852160,1.046439413831661e-05
2019,39-3021,Motion Picture Projectionists,4540,14.37,29890.0,433852160,1.046439413831661e-05
2019,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",138160,11.96,24870.0,433852160,0.0003184494921034852
2019,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",138160,11.96,24870.0,433852160,0.0003184494921034852
2019,39-3090,Miscellaneous Entertainment Attendants and Related Workers,366050,12.06,25090.0,433852160,0.0008437205890596465
2019,39-3091,Amusement and Recreation Attendants,338110,11.7,24330.0,433852160,0.0007793207713890372
2019,39-3092,Costume Attendants,7460,23.55,48970.0,433852160,1.7194797416705267e-05
2019,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",15990,13.57,28230.0,433852160,3.685587274706665e-05
2019,39-3099,"Entertainment Attendants and Related Workers, All Other",4500,15.28,31790.0,433852160,1.0372196833133204e-05
2019,39-4011,Embalmers,3890,24.09,50100.0,433852160,8.966187929086259e-06
2019,39-4020,Funeral Attendants,34370,14.34,29830.0,433852160,7.922053447884183e-05
2019,39-4021,Funeral Attendants,34370,14.34,29830.0,433852160,7.922053447884183e-05
2019,39-4030,"Morticians, Undertakers, and Funeral Arrangers",25440,28.06,58360.0,433852160,5.8637486096646375e-05
2019,39-4031,"Morticians, Undertakers, and Funeral Arrangers",25440,28.06,58360.0,433852160,5.8637486096646375e-05
2019,39-5000,Personal Appearance Workers,589960,15.24,31700.0,433852160,0.0013598180541500588
2019,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",405990,15.25,31710.0,433852160,0.0009357795982852776
2019,39-5011,Barbers,20030,16.92,35190.0,433852160,4.616780057059068e-05
2019,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",385960,15.16,31530.0,433852160,0.000889611797714687
2019,39-5090,Miscellaneous Personal Appearance Workers,183970,15.22,31660.0,433852160,0.0004240384558647812
2019,39-5091,"Makeup Artists, Theatrical and Performance",3400,39.23,81600.0,433852160,7.836770940589533e-06
2019,39-5092,Manicurists and Pedicurists,111780,13.17,27390.0,433852160,0.0002576453693350288
2019,39-5093,Shampooers,12120,11.02,22910.0,433852160,2.7935783470572096e-05
2019,39-5094,Skincare Specialists,56660,18.74,38970.0,433852160,0.00013059748279229495
2019,39-6000,"Baggage Porters, Bellhops, and Concierges",81460,15.06,31330.0,433852160,0.00018775981200600683
2019,39-6010,"Baggage Porters, Bellhops, and Concierges",81460,15.06,31330.0,433852160,0.00018775981200600683
2019,39-6011,Baggage Porters and Bellhops,39790,13.57,28230.0,433852160,9.171326933119337e-05
2019,39-6012,Concierges,41670,16.48,34290.0,433852160,9.604654267481346e-05
2019,39-7000,Tour and Travel Guides,48710,14.74,30670.0,433852160,0.00011227326838709297
2019,39-7010,Tour and Travel Guides,97420,14.74,30670.0,433852160,0.00022454653677418595
2019,39-9010,Childcare Workers,561520,12.27,25510.0,433852160,0.001294265770164657
2019,39-9011,Childcare Workers,561520,12.27,25510.0,433852160,0.001294265770164657
2019,39-9030,Recreation and Fitness Workers,684240,17.71,36830.0,433852160,0.0015771271024673473
2019,39-9031,Exercise Trainers and Group Fitness Instructors,325500,21.69,45110.0,433852160,0.0007502555709299684
2019,39-9032,Recreation Workers,358750,14.1,29330.0,433852160,0.0008268945808636749
2019,39-9040,Residential Advisors,107930,15.2,31610.0,433852160,0.00024877137871112594
2019,39-9041,Residential Advisors,107930,15.2,31610.0,433852160,0.00024877137871112594
2019,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",61510,14.03,29190.0,433852160,0.00014177640604578297
2019,41-1000,Supervisors of Sales Workers,1420990,25.43,52900.0,433852160,0.0032752862173142114
2019,41-1010,First-Line Supervisors of Sales Workers,1420990,25.43,52900.0,433852160,0.0032752862173142114
2019,41-1011,First-Line Supervisors of Retail Sales Workers,1171900,22.03,45830.0,433852160,0.002701150548610845
2019,41-1012,First-Line Supervisors of Non-Retail Sales Workers,249090,41.43,86180.0,433852160,0.0005741356687033666
2019,41-2000,Retail Sales Workers,8603590,13.27,27600.0,433852160,0.019830695322572554
